case_id,duration_days,duration_bucket,is_long,n_events,n_rejections,n_reminders,n_approvals,has_rfp,start_activity,end_activity,starts_with_trip,ends_with_payment,ends_with_reminder,permit_approval_days,approval_to_trip_days,trip_duration_days,decl_to_payment_days,compliance,case:OrganizationalEntity,case:RequestedBudget,case:TotalDeclared,case:Overspent,budget_utilisation,variant_rank
travel permit 65495,52.26579861111111,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,10.916273148148148,0.0,4.0,12.156469907407407,type_b,organizational unit 65456,299.4456009746076,254.73728404519764,0,0.850696364268176,16
travel permit 65505,45.32474537037037,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.1249537037037036,4.4696643518518515,5.0,24.891319444444445,compliant,organizational unit 65466,1275.8452994299441,303.7775239113186,0,0.23809902661948776,2
travel permit 65517,73.14349537037037,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.006261574074074074,2.407199074074074,2.0,29.14744212962963,compliant,organizational unit 65458,367.90746742784853,467.36000453234715,1,1.2703194305888954,1
travel permit 65527,31.0,short,0,10,0,0,4,0,Start trip,End trip,1,0,0,0.46652777777777776,0.0,31.0,7.0057986111111115,type_a,organizational unit 65455,417.58689380438494,460.7375394975047,1,1.1033333333333333,172
travel permit 65537,286.2896875,long,1,6,0,0,3,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,9.695381944444444,272.59430555555554,4.0,,compliant,organizational unit 65455,1874.0826709242485,0.0,0,0.0,13
travel permit 65543,31.887037037037036,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.5676851851851852,12.589363425925926,3.0,14.886319444444444,compliant,organizational unit 65454,1379.0490573415004,1007.148727636699,0,0.730321174779857,144
travel permit 65555,77.15277777777779,medium,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.013333333333333334,64.40943287037037,2.0,6.165231481481482,compliant,organizational unit 65455,1404.5149875433617,753.944934470896,0,0.5368009178667589,5
travel permit 65568,119.03391203703704,long,1,21,4,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.25349537037037034,60.05039351851852,7.0,0.0,compliant,organizational unit 65456,1261.133959957605,1205.8865201202477,0,0.9561922511077139,159
travel permit 65589,84.13018518518518,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.7501967592592593,41.650219907407404,7.0,0.0,compliant,organizational unit 65460,2183.0265461823,1255.7334934002615,0,0.5752259383177458,7
travel permit 65604,20.974247685185187,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.6533564814814815,2.590821759259259,1.0,9.899791666666667,compliant,organizational unit 65454,485.8994658245382,644.8273613239035,0,1.3270797905276053,1
travel permit 65614,23.08332175925926,short,0,5,0,0,2,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,0.45674768518518516,19.626574074074075,3.0,,compliant,organizational unit 65458,341.9948786600308,0.0,0,0.0,11
travel permit 65619,166.8520949074074,long,1,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,11.820381944444444,28.78090277777778,13.0,,compliant,organizational unit 65458,377.2722298825908,0.0,0,0.0,10
travel permit 65625,41.89712962962963,short,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.6602199074074073,19.50673611111111,2.0,17.177881944444444,compliant,organizational unit 65459,493.81993769903096,609.504147090683,0,1.2342639503999902,5
travel permit 65638,65.29762731481482,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.05939814814814815,45.50824074074074,15.0,0.0,compliant,organizational unit 65460,2590.7475340668207,3620.8787466223644,1,1.3976192967511958,7
travel permit 65653,59.72998842592593,medium,0,16,2,0,7,0,Start trip,Payment Handled,1,1,0,0.19659722222222223,0.0,5.0,15.950266203703704,type_a,organizational unit 65458,473.4970517386865,408.9086905301837,1,0.8635928967850305,518
travel permit 65669,32.01090277777778,short,0,11,0,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.6293634259259258,5.651296296296296,6.0,14.142511574074074,compliant,organizational unit 65457,1039.6375900696207,979.8458159258029,1,0.9424878681620065,24
travel permit 6567,66.06991898148148,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.918217592592592,31.421712962962964,5.0,10.110729166666667,compliant,organizational unit 65475,1674.237719945542,1080.021546237973,0,0.6450825551063937,2
travel permit 65680,87.27539351851851,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.01601851851851852,79.52915509259259,2.0,4.109571759259259,compliant,organizational unit 65460,1181.4296347352677,1254.8171983142493,0,1.0621175916206183,1
travel permit 65690,84.14688657407407,medium,0,24,2,1,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.08454861111111112,15.332361111111112,2.0,0.0,compliant,organizational unit 65456,866.5772019203196,832.5822654451713,1,0.9607710237474328,516
travel permit 657,195.7679861111111,long,1,13,0,2,5,1,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,8.017488425925926,66.5,7.0,,compliant,organizational unit 65456,2361.0084581872707,464.0602831609463,0,0.19655172413793104,513
travel permit 65714,27.243136574074075,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.08369212962962963,2.429201388888889,11.0,5.125729166666667,compliant,organizational unit 65458,1530.67053442964,675.1062672905465,0,0.4410526315789474,1
travel permit 65724,76.13471064814816,medium,0,13,0,0,7,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.814618055555556,33.59025462962963,4.0,9.107534722222223,compliant,organizational unit 65458,3154.8272846824966,1249.7099414881684,0,0.3961262626185065,55
travel permit 65737,17.729988425925928,short,0,10,0,0,4,0,Start trip,Payment Handled,1,1,0,0.5238078703703704,0.0,1.0,12.78619212962963,type_a,organizational unit 65456,158.52271652063266,221.65973444815427,0,1.3982837243348902,8
travel permit 65747,32.24263888888889,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.11831018518518518,18.39415509259259,2.0,10.096342592592592,compliant,organizational unit 65454,1122.1883976539598,495.5255369165265,0,0.4415707183860296,1
travel permit 65757,25.73059027777778,short,0,10,0,0,4,0,Start trip,Payment Handled,1,1,0,7.821203703703704,0.0,1.0,14.279571759259259,type_a,organizational unit 65460,77.07387870147022,59.5723113648344,0,0.7729247881188835,8
travel permit 65767,117.50818287037038,long,1,7,2,0,2,0,Permit SUBMITTED by EMPLOYEE,End trip,0,0,0,,,3.0,,type_b,organizational unit 65454,1185.645810075589,0.0,0,0.0,100
travel permit 65773,139.27241898148148,long,1,11,0,1,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.0488194444444445,72.49364583333333,6.0,5.929976851851852,compliant,organizational unit 65460,3195.580023174786,1723.8720712423499,0,0.5394551407696231,14
travel permit 65783,23.24269675925926,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.0207060185185186,0.0,0.0,21.076805555555556,type_b,organizational unit 65457,42.44063547829205,30.327720620733437,0,0.7145915766564277,21
travel permit 6579,121.16863425925926,long,1,15,2,1,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,10.657476851851852,12.780902777777778,11.0,27.13318287037037,compliant,organizational unit 65455,307.49199907212034,399.43145772025,1,1.2989978891339085,477
travel permit 65793,35.113310185185185,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.807303240740741,2.576041666666667,1.0,21.30064814814815,compliant,organizational unit 65460,445.7630773990539,327.2036438888608,0,0.7340303862716363,1
travel permit 65803,52.13650462962963,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.024189814814814813,17.382372685185185,4.0,0.0,compliant,organizational unit 65455,1881.7359619572221,1799.6923064860437,0,0.9564000172554264,7
travel permit 65818,105.09199074074074,long,1,11,0,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.7768402777777776,71.58502314814815,6.0,19.29699074074074,compliant,organizational unit 65454,3022.2245171022723,1465.5946573713272,0,0.48493904045770514,32
travel permit 65829,102.57420138888888,long,1,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,2.6502777777777777,0.0,0.0,,type_b,organizational unit 65455,13.640940711119711,0.0,0,0.0,69
travel permit 65835,63.01416666666666,medium,0,11,0,1,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.679537037037037,3.6044791666666667,5.0,20.206122685185186,compliant,organizational unit 65456,3366.426725103834,49.02574206873624,0,0.014563139516195497,14
travel permit 65846,83.99918981481481,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.8133912037037037,60.45609953703703,6.0,7.032685185185185,compliant,organizational unit 65458,1259.2836808079633,834.7792075554695,0,0.6629000441106889,1
travel permit 65856,111.97693287037038,long,1,13,0,0,7,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.762337962962963,66.48442129629629,5.0,29.142210648148147,compliant,organizational unit 65458,1584.803003225719,915.649852615476,0,0.5777688777417482,55
travel permit 65869,160.28512731481482,long,1,12,0,2,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.006423611111111111,4.54855324074074,3.0,39.18244212962963,compliant,organizational unit 65454,856.1666741733219,485.5014909493261,0,0.5670642242856576,153
travel permit 65879,102.25060185185185,long,1,7,0,2,2,0,Start trip,Send Reminder,1,0,1,0.9419907407407407,0.0,0.0,,type_a,organizational unit 65459,83.71260422861737,0.0,0,0.0,45
travel permit 65884,132.66039351851853,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.814699074074074,24.595219907407408,5.0,,compliant,organizational unit 65459,1961.3031684046948,0.0,0,0.0,3
travel permit 65889,37.12546296296296,short,0,26,4,0,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.030636574074074073,28.3646875,3.0,0.0,compliant,organizational unit 65458,1237.4944027858537,1076.773423797872,1,0.8701238739939625,562
travel permit 65916,120.21435185185186,long,1,16,0,1,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.140023148148148,51.34413194444444,8.0,0.0,compliant,organizational unit 65459,2005.136976655018,1854.3798806880352,0,0.9248145649288874,78
travel permit 65931,57.13429398148148,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.090243055555556,32.31399305555556,5.0,17.875810185185184,compliant,organizational unit 65456,1668.6601739013963,2205.1204001257065,0,1.3214915982383904,512
travel permit 6594,12.341203703703703,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.1118287037037038,0.49938657407407405,0.0,7.151180555555555,compliant,organizational unit 65456,91.96101678662004,114.98210634354845,1,1.2503353090401876,2
travel permit 65947,37.08278935185185,short,0,8,2,0,2,0,Permit SUBMITTED by EMPLOYEE,Declaration REJECTED by EMPLOYEE,0,0,0,0.08461805555555556,27.313993055555557,3.0,,compliant,organizational unit 65458,1006.2810382076367,0.0,0,0.0,126
travel permit 65956,61.065358796296294,medium,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.023530092592592,20.31167824074074,2.0,26.013761574074074,compliant,organizational unit 65459,527.7778997974963,527.7965349153116,0,1.0000353086361184,5
travel permit 65969,52.34225694444444,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.0489930555555556,34.563101851851854,4.0,44.05298611111111,compliant,organizational unit 65456,699.459450882295,639.1685253570472,0,0.9138035443667291,82
travel permit 65981,112.80851851851851,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.05699074074074074,12.501180555555555,7.0,,compliant,organizational unit 65458,310.91608296368895,0.0,0,0.0,3
travel permit 65987,40.194375,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.683032407407407,0.0,7.0,18.03408564814815,type_b,organizational unit 65459,1651.4374587550244,959.454042840761,0,0.580981155389359,28
travel permit 65999,14.221238425925925,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.005046296296296296,3.486238425925926,4.0,3.377013888888889,compliant,organizational unit 65455,682.4526441878573,372.91450565740433,0,0.5464327947636363,1
travel permit 66009,101.28689814814815,long,1,41,6,0,17,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,9.939849537037038,41.61724537037037,11.0,3.284178240740741,compliant,organizational unit 65456,1430.7310894238651,1852.8596827794672,0,1.2950439788972414,514
travel permit 66054,144.72998842592594,long,1,10,0,0,4,0,Start trip,Payment Handled,1,1,0,0.014849537037037038,0.0,3.0,103.16631944444444,type_a,organizational unit 65456,499.03587153797275,156.35915183788876,0,0.31332246989781987,8
travel permit 66064,87.00640046296297,medium,0,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.6987152777777776,64.57769675925925,3.0,0.0,compliant,organizational unit 65454,371.1584326554208,424.65231905862674,0,1.1441268248184167,7
travel permit 6607,103.62640046296296,long,1,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.03149305555555556,1.3445833333333332,0.0,,compliant,organizational unit 65456,0.0,0.0,0,,10
travel permit 66079,65.05271990740741,medium,0,20,0,0,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.8141666666666667,44.50856481481482,16.0,0.0,compliant,organizational unit 65460,2394.9152889022143,2839.885386141786,1,1.185797843999542,73
travel permit 66099,51.04013888888889,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.6508680555555556,27.65923611111111,3.0,7.207465277777778,compliant,organizational unit 65455,763.7788773500179,1058.466090244704,1,1.3858279164738403,1
travel permit 66109,16.730069444444442,short,0,12,0,0,6,0,Start trip,Payment Handled,1,1,0,2.0808912037037035,0.0,1.0,6.179282407407407,type_a,organizational unit 65454,231.29948479473273,630.2803073313688,1,2.724953355995205,15
travel permit 66121,73.91009259259259,medium,0,19,0,0,10,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.532025462962963,28.648229166666667,9.0,0.0,compliant,organizational unit 65459,2001.4569522650345,1781.1067589698173,0,0.889905104855816,515
travel permit 6613,177.25410879629632,long,1,11,0,0,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.0168981481481483,160.50711805555557,4.0,5.801620370370371,compliant,organizational unit 65455,980.2404127563976,529.5847439814506,0,0.5402600597666435,24
travel permit 66141,54.24778935185185,medium,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.200150462962963,29.317627314814814,1.0,17.84292824074074,compliant,organizational unit 65461,358.014642715533,695.6345887398467,1,1.9430339034835948,2
travel permit 66153,28.267418981481484,short,0,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.992395833333333,0.0,1.0,19.35159722222222,type_b,organizational unit 65461,227.13385003780724,179.19951490473966,0,0.7889599673272445,47
travel permit 66165,48.251782407407404,short,0,30,0,0,15,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,9.601354166666667,14.920370370370371,7.0,0.0,compliant,organizational unit 65459,1758.7090017707176,1885.840524935168,1,1.0722868439499946,517
travel permit 66197,167.2438773148148,long,1,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.1674189814814815,144.34650462962964,3.0,11.2303125,compliant,organizational unit 65469,579.6711003622027,846.3085424015468,0,1.459980568071684,2
travel permit 66209,126.25052083333333,long,1,8,0,2,3,0,Start trip,Send Reminder,1,0,1,6.782361111111111,0.0,5.0,,type_a,organizational unit 65456,3144.2283476339985,0.0,0,0.0,521
travel permit 66215,105.72994212962963,long,1,19,4,1,6,0,Start trip,Payment Handled,1,1,0,9.133275462962963,0.0,7.0,54.182870370370374,type_a,organizational unit 65459,1385.0543832064297,833.1382201966727,0,0.6015202220926087,320
travel permit 66233,27.243576388888886,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.054108796296296294,13.459641203703704,6.0,6.060462962962963,compliant,organizational unit 65455,2269.4490462860203,981.6223939338096,0,0.4325377542801615,1
travel permit 6624,144.22900462962963,long,1,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,8.44601851851852,25.532372685185184,7.0,,compliant,organizational unit 65466,1910.0733164177284,0.0,0,0.0,79
travel permit 66243,180.55931712962965,long,1,14,0,2,6,1,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.9778240740740741,57.33100694444445,6.0,,compliant,organizational unit 65464,2106.567252949313,340.3444161116805,0,0.16156351791530943,522
travel permit 66255,61.0315625,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.7107523148148148,47.59079861111111,2.0,5.336377314814815,compliant,organizational unit 65460,1368.987310450968,1175.724431294449,0,0.8588278520325694,1
travel permit 66265,68.01994212962963,medium,0,15,2,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,7.696712962962963,15.593090277777778,7.0,34.986469907407404,compliant,organizational unit 65459,1113.3249156204984,1865.253752855391,0,1.6753902896494632,9
travel permit 66280,21.472511574074076,short,0,18,2,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,8.35630787037037,0.0,0.0,0.0,type_b,organizational unit 65458,655.473322041642,589.9259898374778,0,0.9,523
travel permit 66298,95.01887731481482,medium,0,13,2,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.5959375,17.692893518518517,9.0,21.070381944444446,compliant,organizational unit 65468,2028.110465584879,2936.6618890576524,0,1.4479792589654428,5
travel permit 6631,143.76388888888889,long,1,8,0,2,3,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,6.732210648148148,34.78101851851852,4.0,,compliant,organizational unit 65460,731.5533289221264,0.0,0,0.0,10
travel permit 66312,17.729988425925928,short,0,10,0,0,4,0,Start trip,Payment Handled,1,1,0,4.297696759259259,0.0,0.0,11.279085648148149,type_a,organizational unit 65459,32.04692204541749,59.92373054547742,1,1.8698747561638651,8
travel permit 66322,87.1833912037037,medium,0,18,2,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.873784722222222,54.57958333333333,4.0,0.0,compliant,organizational unit 65460,1301.1375939447746,1233.2673190123367,1,0.9478377419511264,123
travel permit 66341,31.730173611111113,short,0,12,0,0,6,0,Start trip,Payment Handled,1,1,0,3.73994212962963,0.0,1.0,19.987222222222222,type_a,organizational unit 65454,615.3875435882186,850.1407087327675,1,1.381472078189532,15
travel permit 66353,31.729988425925924,short,0,11,0,0,5,0,Start trip,Payment Handled,1,1,0,5.8099537037037035,0.0,13.0,6.356527777777778,type_a,organizational unit 65458,2700.82802398177,1818.6080172899078,0,0.6733520243205915,322
travel permit 66364,31.185405092592593,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.7625,1.6925925925925926,1.0,17.173564814814814,compliant,organizational unit 65468,538.1375130005147,423.18277403136534,1,0.7863840817782956,1
travel permit 6637,28.219375,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.10467592592592592,9.384803240740741,0.0,10.272962962962962,compliant,organizational unit 65459,30.828356896248433,36.303851707265956,1,1.177612281752319,1
travel permit 66374,114.68324074074074,long,1,7,0,2,2,0,Permit SUBMITTED by EMPLOYEE,Send Reminder,0,0,1,0.01642361111111111,4.416400462962963,8.0,,compliant,organizational unit 65464,0.0,0.0,0,,3
travel permit 66379,37.35265046296296,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.9976273148148148,16.624895833333333,9.0,9.140277777777778,compliant,organizational unit 65459,1366.9648524944218,3039.3239962959037,1,2.2234104927787866,1
travel permit 66389,65.26905092592592,medium,0,16,0,0,7,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.8515625,44.6874537037037,6.0,0.0,compliant,organizational unit 65464,2723.5377270170193,1945.001856189005,0,0.71414536941968,66
travel permit 66405,65.2655324074074,medium,0,16,0,0,7,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.8480439814814815,44.6874537037037,6.0,0.0,compliant,organizational unit 65464,2112.368879466905,1297.9466681253919,0,0.6144507622423184,66
travel permit 66421,374.30449074074073,long,1,10,0,1,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.942905092592593,47.63148148148148,2.0,273.30292824074075,compliant,organizational unit 65457,507.942293936558,447.34129860672255,1,0.8806931494911024,524
travel permit 66431,132.09994212962962,long,1,15,0,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.8205555555555555,118.54909722222222,3.0,0.0,compliant,organizational unit 65455,1915.8542441582092,1179.7892527086842,0,0.6158032409334259,7
travel permit 66447,116.05885416666666,long,1,15,0,1,8,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.678391203703704,29.650520833333335,6.0,21.739722222222223,compliant,organizational unit 65459,2569.418920019665,3994.6147153610523,1,1.554676306084988,528
travel permit 66462,87.01899305555555,medium,0,18,2,0,6,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.8915972222222223,69.39759259259259,3.0,0.0,compliant,organizational unit 65458,860.8007000104848,928.9422488202218,1,1.0791606568267278,123
travel permit 6647,108.13138888888888,long,1,20,0,0,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.7378935185185185,97.66369212962962,3.0,0.0,compliant,organizational unit 65460,1105.6124680337725,2046.3001743465702,0,1.8508295026608392,33
travel permit 66480,40.06574074074074,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.892280092592593,10.443425925925926,5.0,10.221087962962963,compliant,organizational unit 65475,1678.1150052212058,439.7280263192892,0,0.2620368836171184,1
travel permit 66490,120.25064814814816,long,1,10,2,2,2,0,Start trip,Send Reminder,1,0,1,6.255729166666667,0.0,0.0,,type_a,organizational unit 65456,138.80867714715978,0.0,0,0.0,316
travel permit 66498,252.3112962962963,long,1,14,2,1,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.9910763888888889,113.59027777777777,2.0,101.19202546296296,compliant,organizational unit 65467,532.2932041006734,251.0672992321571,0,0.47167105891637945,48
travel permit 66511,67.29262731481482,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.9419328703703703,48.62085648148148,9.0,6.048761574074074,compliant,organizational unit 65455,431.71193112361794,254.91717432864826,0,0.5904797990298173,1
travel permit 66521,32.20806712962963,short,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,4.34125,14.13699074074074,1.0,11.220381944444444,compliant,organizational unit 65456,269.0849485549956,235.42345781435364,0,0.8749038512878314,1
travel permit 66531,139.18030092592593,long,1,20,0,0,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,3.0870023148148147,125.36334490740741,5.0,0.0,compliant,organizational unit 65456,823.417394168183,1324.9593445515266,0,1.6090980758185243,33
travel permit 66553,62.000787037037036,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,2.910462962962963,26.360555555555557,4.0,9.041851851851852,compliant,organizational unit 65459,695.2974497737713,442.70184607066994,0,0.6367085715828696,1
travel permit 66563,66.38967592592593,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.1006712962962963,45.559016203703706,9.0,7.392164351851852,compliant,organizational unit 65455,324.9935889410181,406.0867711364085,0,1.249522405840774,1
travel permit 66573,58.16935185185185,medium,0,13,0,1,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.0307407407407405,0.0,1.0,2.2069444444444444,type_b,organizational unit 65458,39.08301501197005,24.071382696519116,0,0.6159039339505081,232
travel permit 66585,24.729629629629628,short,0,10,0,0,4,0,Start trip,Payment Handled,1,1,0,0.015474537037037037,0.0,4.0,10.319224537037037,type_a,organizational unit 65454,43.14396793065287,33.914224771821125,0,0.7860710638931704,8
travel permit 66595,303.0,long,1,37,0,0,16,0,Start trip,End trip,1,0,0,7.8525,0.0,303.0,6.773333333333333,type_a,organizational unit 65458,5668.326977003572,5043.3260149927955,1,0.8897380188993316,529
travel permit 66632,52.17497685185185,medium,0,10,0,0,4,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.9316087962962963,14.513599537037036,1.0,15.021354166666667,compliant,organizational unit 65464,294.4441931794087,279.2984163152437,0,0.9485614686415754,1
travel permit 66642,134.23127314814815,long,1,25,0,0,10,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.8743402777777778,115.62666666666667,6.0,0.0,compliant,organizational unit 65460,1020.598660973673,1244.3389516553448,1,1.219224558327579,531
travel permit 66667,172.12899305555558,long,1,15,2,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,10.804398148148149,125.59466435185185,13.0,19.760752314814816,compliant,organizational unit 65459,2268.3357159236216,2489.912826466438,1,1.097682679414407,9
travel permit 66682,188.23082175925924,long,1,20,0,0,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,1.1089351851851852,140.39185185185184,5.0,0.0,compliant,organizational unit 65455,2814.668413113925,2666.142622574717,0,0.9472315140756168,532
travel permit 6669,86.23828703703704,medium,0,12,0,1,5,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,6.727708333333333,0.0,1.0,9.790162037037037,type_b,organizational unit 65458,703.4300530266453,595.0688926984119,0,0.8459531834586989,534
travel permit 66702,38.96425925925926,short,0,20,0,0,8,1,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.8636342592592593,26.370856481481482,2.0,0.0,compliant,organizational unit 65464,462.4057067142452,674.1474860209423,0,1.457913421552014,208
travel permit 66722,77.2524074074074,medium,0,13,0,1,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,0.9258333333333333,11.596458333333333,1.0,13.225694444444445,compliant,organizational unit 65459,252.76076741902975,517.3007759334072,1,2.04660233158661,27
travel permit 66734,222.2146064814815,long,1,12,0,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.923298611111111,157.56116898148147,9.0,20.218576388888888,compliant,organizational unit 65459,3530.3457031284506,4492.514504169524,1,1.272542374586273,42
travel permit 66746,30.73008101851852,short,0,10,0,0,4,0,Start trip,Payment Handled,1,1,0,4.727928240740741,0.0,0.0,7.183703703703704,type_a,organizational unit 65460,58.47086059343906,51.719015643154755,0,0.884526328469297,8
travel permit 66756,28.282256944444445,short,0,15,2,0,6,0,Permit SUBMITTED by EMPLOYEE,Payment Handled,0,1,0,5.484282407407408,4.0678125,4.0,13.282048611111112,compliant,organizational unit 65459,934.1450890517457,1001.0259671873945,1,1.0715958140972939,9
