case_id,n_rejections,has_violation,submit_to_trip_d,submit_to_adm_d,has_adm_approval
travel permit 75797,0,1,103.5267013888889,,0
travel permit 75807,0,1,27.649965277777778,,0
travel permit 75815,0,1,40.57997685185185,,0
travel permit 75825,0,1,96.61387731481481,,0
travel permit 75846,0,1,23.626574074074075,,0
travel permit 75854,0,1,64.38052083333334,,0
travel permit 7586,0,1,149.58439814814815,0.0006597222222222222,1
travel permit 75863,0,1,1.3794675925925926,,0
travel permit 75872,2,1,40.44398148148148,,0
travel permit 75886,2,1,52.521076388888886,,0
travel permit 75898,3,1,42.398969907407405,,0
travel permit 759,0,0,2.5733333333333333,0.001412037037037037,1
travel permit 75905,1,1,103.5221875,,0
travel permit 75921,0,1,1.225648148148148,,0
travel permit 75929,0,1,86.39850694444445,,0
travel permit 75947,0,1,6.168101851851852,,0
travel permit 75957,4,1,117.46886574074074,,0
travel permit 75983,0,1,12.44704861111111,,0
travel permit 75991,0,1,2.6086458333333336,,0
travel permit 75999,0,1,11.423796296296297,,0
travel permit 76009,4,1,8.344016203703704,,0
travel permit 76026,0,1,338.5755902777778,,0
travel permit 76036,0,1,43.325578703703705,,0
travel permit 76045,0,1,3.541550925925926,,0
travel permit 76054,0,1,-1.505300925925926,,0
travel permit 76071,0,1,71.4900462962963,,0
travel permit 76084,4,1,36.44606481481482,,0
travel permit 76102,1,1,42.379328703703706,,0
travel permit 76107,0,1,-17.63334490740741,,0
travel permit 7611,0,1,48.562465277777775,0.0002199074074074074,1
travel permit 76115,2,1,13.343333333333334,,0
travel permit 76128,0,1,3.315960648148148,,0
travel permit 76137,0,1,10.313090277777778,,0
travel permit 76145,0,1,24.30954861111111,,0
travel permit 76149,0,1,53.32740740740741,,0
travel permit 76157,0,1,47.532476851851854,,0
travel permit 76167,0,1,8.441608796296297,,0
travel permit 76172,0,1,4.538622685185185,,0
travel permit 76176,0,1,40.45480324074074,,0
travel permit 76184,0,1,42.56059027777778,,0
travel permit 76193,2,1,36.4747337962963,,0
travel permit 76209,0,1,163.27402777777777,,0
travel permit 76229,0,1,14.548171296296296,,0
travel permit 76238,0,1,-8.702534722222222,,0
travel permit 76246,0,1,53.52740740740741,,0
travel permit 76271,0,1,,,0
travel permit 76273,0,1,172.57413194444445,,0
travel permit 76281,0,1,25.526319444444443,,0
travel permit 76289,0,1,20.41721064814815,,0
travel permit 76297,0,1,27.313541666666666,,0
travel permit 76305,0,1,8.652951388888889,,0
travel permit 76314,0,1,179.52828703703705,,0
travel permit 76327,0,1,27.545625,,0
travel permit 76335,2,1,239.48210648148148,,0
travel permit 76348,0,1,7.02400462962963,,0
travel permit 76356,0,1,40.43064814814815,,0
travel permit 76364,0,1,9.543194444444444,,0
travel permit 76372,0,1,0.12270833333333334,,0
travel permit 76376,0,1,17.379143518518518,,0
travel permit 76386,0,1,39.32971064814815,,0
travel permit 76394,2,1,72.56607638888889,,0
travel permit 76412,0,1,43.6225462962963,,0
travel permit 7642,0,0,2.5313541666666666,2.3148148148148147e-05,1
travel permit 76422,0,1,85.06086805555556,,0
travel permit 76434,2,1,11.540729166666667,,0
travel permit 76447,0,1,99.39789351851852,,0
travel permit 76455,0,1,-183.56400462962964,,0
travel permit 76463,0,1,15.359606481481482,,0
travel permit 7647,0,1,52.50442129629629,0.008206018518518519,1
travel permit 76473,0,1,7.2165740740740745,,0
travel permit 76481,4,1,-0.48842592592592593,,0
travel permit 76507,0,1,37.052002314814814,,0
travel permit 76517,2,1,30.539583333333333,,0
travel permit 76532,2,1,3.4391666666666665,,0
travel permit 76546,2,1,0.49342592592592593,,0
travel permit 76560,0,1,7.617523148148148,,0
travel permit 76569,0,1,6.594456018518518,,0
travel permit 76577,0,1,123.65291666666667,,0
travel permit 76590,1,1,-8.462974537037036,,0
travel permit 76594,0,1,11.460543981481482,,0
travel permit 76603,0,1,15.540555555555555,,0
travel permit 76612,1,1,42.49701388888889,,0
travel permit 76620,0,1,54.35377314814815,,0
travel permit 76635,1,1,75.50538194444445,,0
travel permit 76646,1,1,144.49498842592592,,0
travel permit 76665,0,1,-99.61269675925926,,0
travel permit 76673,0,1,114.2771875,,0
travel permit 76679,0,1,7.510208333333333,,0
travel permit 76683,0,1,2.341076388888889,,0
travel permit 76691,0,1,24.47341435185185,,0
travel permit 76699,0,1,0.444212962962963,,0
travel permit 76708,4,1,141.54322916666666,,0
travel permit 76734,0,1,,,0
travel permit 76736,1,1,46.4708912037037,,0
travel permit 76740,0,1,0.45689814814814816,,0
travel permit 76748,0,1,0.45489583333333333,,0
travel permit 76756,0,1,72.37251157407407,,0
travel permit 76771,0,1,0.5285069444444445,,0
travel permit 76786,0,1,0.17885416666666668,,0
travel permit 76796,1,1,-10.520219907407407,,0
travel permit 76800,0,1,15.228981481481481,,0
travel permit 76808,0,1,4.418506944444444,,0
travel permit 76816,0,1,2.5955208333333335,,0
travel permit 76825,0,1,4.5141782407407405,,0
travel permit 7683,2,0,-49.82079861111111,4.6296296296296294e-05,1
travel permit 76834,0,1,46.53274305555556,,0
travel permit 76844,1,1,12.454965277777777,,0
travel permit 76849,0,1,60.29273148148148,,0
travel permit 76857,1,1,21.442465277777778,,0
travel permit 76861,0,1,28.190289351851852,,0
travel permit 76871,0,1,6.52900462962963,,0
travel permit 76879,0,1,0.5897106481481481,,0
travel permit 76884,1,1,9.564317129629629,,0
travel permit 76896,0,1,77.36423611111111,,0
travel permit 76905,0,1,155.2182175925926,,0
travel permit 76915,0,1,38.51209490740741,,0
travel permit 76919,0,1,10.398136574074075,,0
travel permit 76928,8,1,53.389641203703704,,0
travel permit 7697,0,0,42.383159722222224,2.3148148148148147e-05,1
travel permit 76970,0,1,190.53972222222222,,0
travel permit 76985,0,1,96.59895833333333,,0
travel permit 76994,0,1,5.5527546296296295,,0
travel permit 77002,2,1,118.61736111111111,,0
travel permit 77015,0,1,60.61417824074074,,0
travel permit 77024,0,1,-4.475416666666667,,0
travel permit 77032,2,1,0.4208101851851852,,0
travel permit 77044,1,1,28.581516203703703,,0
travel permit 77049,0,1,86.61883101851852,,0
travel permit 77058,1,1,0.5053472222222222,,0
travel permit 77071,1,1,144.57128472222223,,0
travel permit 77095,1,1,89.45385416666667,,0
travel permit 7710,0,1,159.40386574074074,0.0001273148148148148,1
travel permit 77105,0,1,184.4244675925926,,0
travel permit 77120,0,1,8.62167824074074,,0
travel permit 77124,0,1,129.5702662037037,,0
travel permit 77132,1,1,-0.48520833333333335,,0
travel permit 77136,0,1,9.450243055555555,,0
travel permit 77146,2,1,46.5490625,,0
travel permit 77159,4,1,97.45666666666666,,0
travel permit 77175,0,1,-2.5858796296296296,,0
travel permit 77186,0,1,102.4739236111111,,0
travel permit 77194,4,1,1.3910763888888888,,0
travel permit 772,0,1,39.54050925925926,2.084375,1
travel permit 77211,0,1,3.4317939814814813,,0
travel permit 77219,0,1,2.546875,,0
travel permit 77227,0,1,31.426030092592594,,0
travel permit 77238,0,1,41.32553240740741,,0
travel permit 77246,0,1,18.383564814814815,,0
travel permit 77254,0,1,60.33125,,0
travel permit 7726,0,0,13.077280092592593,4.6296296296296294e-05,1
travel permit 77262,0,1,15.257326388888888,,0
travel permit 77270,0,1,0.45373842592592595,,0
travel permit 77278,0,1,47.45355324074074,,0
travel permit 77282,2,1,63.31302083333333,,0
travel permit 77298,0,1,1.572361111111111,,0
travel permit 77308,0,1,7.5762731481481485,,0
travel permit 77318,0,1,106.57476851851852,,0
travel permit 77326,0,1,35.50478009259259,,0
travel permit 77336,0,1,54.33322916666667,,0
travel permit 77344,0,1,39.43886574074074,,0
travel permit 77354,0,1,18.413888888888888,,0
travel permit 77362,0,1,43.336782407407405,,0
travel permit 77372,0,1,12.521192129629629,,0
travel permit 77380,0,1,7.498020833333333,,0
travel permit 7739,0,0,4.690625,0.025555555555555557,1
travel permit 77390,1,1,0.3945601851851852,,0
travel permit 77394,0,1,148.54878472222222,,0
travel permit 77405,1,1,6.253622685185185,,0
travel permit 77409,0,1,6.5861226851851855,,0
travel permit 77419,0,1,26.47085648148148,,0
travel permit 77427,0,1,33.47,,0
travel permit 77435,0,1,10.263935185185185,,0
travel permit 77443,0,1,85.5671412037037,,0
travel permit 77453,0,1,86.22730324074074,,0
travel permit 77463,0,1,84.55782407407408,,0
travel permit 77473,1,1,2.2844328703703702,,0
travel permit 77478,0,1,59.53256944444445,,0
travel permit 77488,0,1,74.52672453703704,,0
travel permit 77497,1,1,59.30159722222222,,0
travel permit 77509,0,1,128.3306597222222,,0
travel permit 7751,0,1,251.55328703703702,4.6296296296296294e-05,1
travel permit 77519,0,1,84.55776620370371,,0
travel permit 77529,0,1,0.5428819444444445,,0
travel permit 77537,0,1,11.476574074074074,,0
travel permit 77545,0,1,101.42755787037036,,0
travel permit 77557,0,1,101.40488425925926,,0
travel permit 77566,0,1,5.641527777777778,,0
travel permit 77575,0,1,46.277118055555555,,0
travel permit 77585,0,1,2.4790046296296295,,0
travel permit 77593,2,1,5.955625,,0
travel permit 77605,1,1,42.53479166666666,,0
travel permit 77617,2,1,31.330335648148147,,0
travel permit 77630,0,1,120.57371527777778,,0
travel permit 77635,1,1,24.59834490740741,,0
travel permit 77646,0,1,7.545949074074074,,0
travel permit 77654,0,1,19.48840277777778,,0
travel permit 77664,0,1,68.23994212962963,,0
travel permit 77674,0,1,46.296539351851855,,0
travel permit 77682,1,1,0.5968981481481481,,0
travel permit 77693,0,1,3.329872685185185,,0
travel permit 77697,2,1,0.2782523148148148,,0
travel permit 77704,0,1,0.2763773148148148,,0
travel permit 77708,0,1,72.54981481481481,,0
travel permit 77718,0,1,99.22408564814815,,0
travel permit 77726,0,1,33.46851851851852,,0
travel permit 77736,0,1,12.366006944444445,,0
travel permit 77744,0,1,6.329456018518519,,0
travel permit 77753,0,1,12.387256944444445,,0
travel permit 77761,0,1,7.152905092592593,,0
travel permit 77771,0,1,5.553206018518519,,0
travel permit 77776,0,1,2.396030092592593,,0
travel permit 77784,0,1,2.250509259259259,,0
travel permit 77792,0,1,1.476863425925926,,0
travel permit 77800,1,1,32.38666666666666,,0
travel permit 77804,0,1,5.36568287037037,,0
travel permit 77814,0,1,-0.44690972222222225,,0
travel permit 77822,0,1,24.36366898148148,,0
travel permit 77839,0,1,0.6141203703703704,,0
travel permit 7784,0,0,4.520219907407407,0.00018518518518518518,1
travel permit 77847,0,1,0.5539699074074074,,0
travel permit 77857,2,1,34.55300925925926,,0
travel permit 77870,0,1,59.53429398148148,,0
travel permit 77875,0,1,129.24806712962962,,0
travel permit 77890,0,1,78.49516203703703,,0
travel permit 77900,0,1,256.5425231481481,,0
travel permit 77912,0,1,27.603703703703705,,0
travel permit 77924,0,1,63.545451388888885,,0
travel permit 77932,0,1,43.59650462962963,,0
travel permit 77941,0,1,39.576261574074074,,0
travel permit 77949,4,1,122.38930555555555,,0
travel permit 7796,0,0,1.472326388888889,0.0001388888888888889,1
travel permit 77975,0,1,81.36368055555556,,0
travel permit 77990,0,1,14.311782407407408,,0
travel permit 77994,0,1,0.04344907407407408,,0
travel permit 78002,0,1,28.33909722222222,,0
travel permit 78010,0,1,46.49672453703704,,0
travel permit 78020,1,1,32.5059375,,0
travel permit 78033,0,1,3.3955787037037037,,0
travel permit 78043,0,1,3.3628935185185185,,0
travel permit 78053,1,1,93.5681712962963,,0
travel permit 78067,0,1,55.57417824074074,,0
travel permit 7807,0,0,159.46523148148148,2.3148148148148147e-05,1
travel permit 78075,0,1,20.564675925925926,,0
travel permit 78086,1,1,74.49491898148148,,0
travel permit 78100,2,1,123.38921296296296,,0
travel permit 78104,0,1,59.37385416666667,,0
travel permit 78120,2,1,123.36483796296297,,0
travel permit 78143,1,1,46.277256944444446,,0
travel permit 78154,0,1,0.40608796296296296,,0
travel permit 78162,0,1,20.336388888888887,,0
travel permit 7817,0,1,22.42105324074074,4.6296296296296294e-05,1
travel permit 78171,0,1,48.43232638888889,,0
travel permit 78176,0,1,264.3406365740741,,0
travel permit 78186,0,1,20.201284722222223,,0
travel permit 78196,0,1,7.466793981481482,,0
travel permit 78205,0,1,6.3912962962962965,,0
travel permit 78215,0,1,106.63157407407408,,0
travel permit 78225,0,1,14.507280092592593,,0
travel permit 78234,0,1,48.33289351851852,,0
travel permit 78252,2,1,18.553912037037037,,0
travel permit 78271,0,1,26.624270833333334,,0
travel permit 78282,0,1,47.48127314814815,,0
travel permit 78295,0,1,6.442708333333333,,0
travel permit 78303,0,1,115.48386574074074,,0
travel permit 78311,0,1,20.107164351851853,,0
travel permit 78320,0,1,17.290613425925926,,0
travel permit 78324,0,1,23.070949074074075,,0
travel permit 78334,0,1,45.44280092592592,,0
travel permit 78339,0,1,0.1357986111111111,,0
travel permit 78344,0,1,9.394490740740741,,0
travel permit 7835,0,1,67.38832175925926,0.0008912037037037037,1
travel permit 78354,0,1,6.33599537037037,,0
travel permit 78365,0,1,4.376261574074074,,0
travel permit 78370,0,1,39.07363425925926,,0
travel permit 78378,0,1,6.412152777777778,,0
travel permit 78388,0,1,13.319050925925925,,0
travel permit 78399,0,1,21.663078703703704,,0
travel permit 78414,0,1,37.596979166666664,,0
travel permit 78425,2,1,1.5665625,,0
travel permit 78429,0,1,41.3497337962963,,0
travel permit 78434,0,1,32.20560185185185,,0
travel permit 78444,0,1,-15.584282407407407,,0
travel permit 78452,0,1,6.3925,,0
travel permit 78462,0,1,26.330567129629628,,0
travel permit 78470,2,1,57.500092592592594,,0
travel permit 78479,0,1,-0.4918634259259259,,0
travel permit 78489,0,1,8.466377314814816,,0
travel permit 78499,1,1,98.60859953703704,,0
travel permit 78513,0,1,65.49739583333333,,0
travel permit 78527,0,1,42.57107638888889,,0
travel permit 78535,0,1,1.331550925925926,,0
travel permit 78546,0,1,19.609803240740742,,0
travel permit 78554,1,1,30.50409722222222,,0
travel permit 7856,0,0,11.504710648148148,2.3148148148148147e-05,1
travel permit 78573,0,1,42.27688657407408,,0
travel permit 78577,1,1,124.34152777777778,,0
travel permit 78598,0,1,33.359375,,0
travel permit 78608,0,1,2.5362962962962965,,0
travel permit 7861,0,0,80.51162037037037,6.944444444444444e-05,1
travel permit 78616,0,1,1.485300925925926,,0
travel permit 78621,0,1,0.48641203703703706,,0
travel permit 78629,0,1,47.59568287037037,,0
travel permit 78639,0,1,3.393287037037037,,0
travel permit 78650,0,1,23.500300925925927,,0
travel permit 78654,4,1,38.47240740740741,,0
travel permit 78669,0,1,0.27967592592592594,,0
travel permit 78679,0,1,60.25127314814815,,0
travel permit 78688,0,1,14.4653125,,0
travel permit 78696,0,1,20.113993055555557,,0
travel permit 78705,2,1,48.42938657407407,,0
travel permit 78709,2,1,220.2979861111111,,0
travel permit 7872,0,1,116.50052083333334,2.3148148148148147e-05,1
travel permit 78720,0,1,3.2228587962962965,,0
travel permit 78730,0,1,-0.6749537037037037,,0
travel permit 78740,0,1,38.354189814814816,,0
travel permit 78749,0,1,45.35534722222222,,0
travel permit 78760,0,1,42.52008101851852,,0
travel permit 78770,0,1,15.431875,,0
travel permit 78774,0,1,17.30574074074074,,0
travel permit 78784,0,1,-15.374236111111111,,0
travel permit 78788,0,1,10.627650462962963,,0
travel permit 78796,0,1,31.411331018518517,,0
travel permit 78806,0,1,-16.586296296296297,,0
travel permit 78814,0,1,9.343078703703704,,0
travel permit 78822,0,1,2.6216898148148147,,0
travel permit 78827,0,1,-13.91244212962963,,0
travel permit 78836,0,1,53.46680555555555,,0
travel permit 78849,2,1,106.15542824074075,,0
travel permit 78862,0,1,31.501828703703705,,0
travel permit 7887,0,1,65.4336111111111,3.472222222222222e-05,1
travel permit 78870,0,1,37.59930555555555,,0
travel permit 78880,0,1,36.495,,0
travel permit 78889,1,1,1.3491435185185185,,0
travel permit 78894,0,1,24.51996527777778,,0
travel permit 78902,2,1,15.51474537037037,,0
travel permit 78915,0,1,3.3953356481481483,,0
travel permit 78925,2,1,2.6081018518518517,,0
travel permit 78940,0,1,32.43939814814815,,0
travel permit 78950,0,1,11.487928240740741,,0
travel permit 78960,0,1,48.49847222222222,,0
travel permit 78969,0,1,29.37273148148148,,0
travel permit 78978,2,1,135.49815972222223,,0
travel permit 78992,0,1,67.48315972222223,,0
travel permit 78996,0,1,43.54744212962963,,0
travel permit 79009,0,1,25.513622685185187,,0
travel permit 79021,0,1,86.44223379629629,,0
travel permit 79026,0,1,5.021111111111111,,0
travel permit 7903,0,1,221.40987268518518,3.472222222222222e-05,1
travel permit 79036,0,1,38.37134259259259,,0
travel permit 79042,0,1,2.26005787037037,,0
travel permit 79052,0,1,46.54400462962963,,0
travel permit 79062,0,1,31.308483796296297,,0
travel permit 79066,0,1,59.51519675925926,,0
travel permit 79074,0,1,36.353796296296295,,0
travel permit 79084,2,1,26.296493055555555,,0
travel permit 79099,2,1,24.528194444444445,,0
travel permit 79112,0,1,11.335983796296297,,0
travel permit 79122,0,1,9.347650462962964,,0
travel permit 79134,0,1,-11.600717592592593,,0
travel permit 79144,1,1,20.34960648148148,,0
travel permit 79154,0,1,32.56084490740741,,0
travel permit 79164,0,1,1.2798611111111111,,0
travel permit 79173,0,1,29.318483796296295,,0
travel permit 79183,0,1,24.665601851851854,,0
travel permit 7919,4,1,46.309583333333336,0.0001388888888888889,1
travel permit 79195,0,1,0.4919791666666667,,0
travel permit 79204,2,1,238.4320138888889,,0
travel permit 79228,0,1,4.5132060185185185,,0
travel permit 79232,0,1,-8.459189814814815,,0
travel permit 79242,0,1,38.416365740740744,,0
travel permit 79253,0,1,55.498900462962965,,0
travel permit 79267,2,1,17.443078703703705,,0
travel permit 79279,0,1,-6.492395833333333,,0
travel permit 79287,0,1,15.498333333333333,,0
travel permit 79295,0,1,319.5203240740741,,0
travel permit 79304,0,1,14.46369212962963,,0
travel permit 79312,0,1,43.356944444444444,,0
travel permit 79323,0,1,0.028217592592592593,,0
travel permit 79333,0,1,12.633819444444445,,0
travel permit 79341,0,1,19.519259259259258,,0
travel permit 79350,0,1,11.455694444444445,,0
travel permit 79360,0,1,14.560578703703703,,0
travel permit 79370,0,1,31.355775462962963,,0
travel permit 79381,0,1,-0.4744212962962963,,0
travel permit 79392,0,1,94.3187037037037,,0
travel permit 79400,0,1,1.2777546296296296,,0
travel permit 79405,0,1,76.01618055555555,,0
travel permit 79415,1,1,34.521516203703705,,0
travel permit 79420,0,1,20.579525462962962,,0
travel permit 79428,0,1,17.357349537037038,,0
travel permit 79436,2,1,29.552407407407408,,0
travel permit 7944,0,0,51.30475694444444,6.944444444444444e-05,1
travel permit 79449,0,1,60.5684375,,0
travel permit 79460,0,1,24.413993055555554,,0
travel permit 79464,0,1,7.509930555555556,,0
travel permit 79474,0,1,2.4732175925925928,,0
travel permit 79484,2,1,6.3755902777777775,,0
travel permit 7949,0,0,4.6525,3.472222222222222e-05,1
travel permit 79498,0,1,24.07195601851852,,0
travel permit 79506,0,1,201.54039351851853,,0
travel permit 79515,0,1,31.583078703703702,,0
travel permit 79528,0,1,0.28391203703703705,,0
travel permit 79536,0,1,2.3975694444444446,,0
travel permit 79545,0,1,30.30824074074074,,0
travel permit 79553,0,1,4.352939814814815,,0
travel permit 79563,0,1,-5.635208333333333,,0
travel permit 79573,0,1,57.52364583333333,,0
travel permit 79577,0,1,47.58775462962963,,0
travel permit 79587,2,1,16.60914351851852,,0
travel permit 7960,0,0,7.096817129629629,2.3148148148148147e-05,1
travel permit 79600,0,1,31.307824074074073,,0
travel permit 79604,0,1,-10.633668981481481,,0
travel permit 79614,0,1,45.183310185185185,,0
travel permit 79623,0,1,10.486550925925926,,0
travel permit 79632,0,1,19.21105324074074,,0
travel permit 79640,0,1,24.507141203703704,,0
travel permit 79649,0,1,52.56855324074074,,0
travel permit 79657,0,1,-102.68299768518519,,0
travel permit 79666,3,1,16.613645833333333,,0
travel permit 79683,0,1,15.355717592592592,,0
travel permit 79693,0,1,47.34037037037037,,0
travel permit 79702,0,1,47.33895833333333,,0
travel permit 7971,0,0,19.524409722222224,2.3148148148148147e-05,1
travel permit 79711,0,1,5.5369675925925925,,0
travel permit 79719,0,1,4.470555555555555,,0
travel permit 79727,0,1,113.57709490740741,,0
travel permit 79737,0,1,31.232881944444443,,0
travel permit 79749,0,1,8.37892361111111,,0
travel permit 79757,1,1,62.52943287037037,,0
travel permit 79772,0,1,32.47024305555556,,0
travel permit 79776,0,1,5.582118055555555,,0
travel permit 79786,0,1,11.536724537037037,,0
travel permit 79794,0,1,27.472766203703703,,0
travel permit 79804,0,1,38.42622685185185,,0
travel permit 79814,0,1,7.557673611111111,,0
travel permit 79824,0,1,89.40135416666666,,0
travel permit 7983,0,0,3.4889814814814817,3.472222222222222e-05,1
travel permit 79834,0,1,43.547407407407405,,0
travel permit 79842,0,1,0.31622685185185184,,0
travel permit 79847,2,1,25.358449074074073,,0
travel permit 79860,0,1,91.31733796296297,,0
travel permit 79864,0,1,17.04171296296296,,0
travel permit 79872,0,1,2.568113425925926,,0
travel permit 79880,1,1,4.148923611111111,,0
travel permit 79891,0,1,17.450636574074075,,0
travel permit 79901,0,1,18.48625,,0
travel permit 79912,0,1,51.995127314814816,,0
travel permit 79928,0,1,58.38150462962963,,0
travel permit 79938,0,1,1.9483449074074075,,0
travel permit 79947,1,1,-12.55726851851852,,0
travel permit 7995,0,0,94.4365625,9.259259259259259e-05,1
travel permit 79955,0,1,2.2585532407407407,,0
travel permit 79960,0,1,82.54471064814815,,0
travel permit 79975,0,1,22.56070601851852,,0
travel permit 79985,0,1,36.33109953703703,,0
travel permit 80000,0,1,52.18674768518518,,0
travel permit 80015,0,1,125.50886574074075,,0
travel permit 80025,0,1,68.40052083333333,,0
travel permit 80040,0,1,115.50613425925926,,0
travel permit 80053,0,1,3.507951388888889,,0
travel permit 80057,0,1,31.42392361111111,,0
travel permit 8006,2,1,46.408912037037034,2.3148148148148147e-05,1
travel permit 80067,0,1,108.41431712962962,,0
travel permit 80079,0,1,16.348229166666666,,0
travel permit 80089,0,1,0.5801851851851851,,0
travel permit 80099,0,1,96.63310185185185,,0
travel permit 80107,0,1,20.837962962962962,,0
travel permit 80117,1,1,8.313680555555555,,0
travel permit 80152,0,1,40.309131944444445,,0
travel permit 8016,0,1,,,0
travel permit 80160,0,1,27.388564814814814,,0
travel permit 80168,2,1,1.4218055555555555,,0
travel permit 8018,0,1,60.34515046296296,0.00017361111111111112,1
travel permit 80181,0,1,53.139895833333334,,0
travel permit 80189,0,1,-22.54300925925926,,0
travel permit 80194,0,1,8.456365740740742,,0
travel permit 80198,0,1,2.426851851851852,,0
travel permit 80202,0,1,53.512442129629626,,0
travel permit 80216,0,1,-43.60685185185185,,0
travel permit 80224,0,1,44.525300925925926,,0
travel permit 80234,1,1,-0.4635763888888889,,0
travel permit 80245,2,1,71.57935185185185,,0
travel permit 80263,0,1,14.574733796296297,,0
travel permit 80273,0,1,78.54673611111112,,0
travel permit 80282,0,1,4.353425925925926,,0
travel permit 80292,0,1,88.51292824074073,,0
travel permit 8030,0,0,14.303078703703704,4.6296296296296294e-05,1
travel permit 80300,0,1,14.28513888888889,,0
travel permit 80304,0,1,9.501354166666667,,0
travel permit 80314,0,1,-3.5603356481481483,,0
travel permit 80322,0,1,-3.5687152777777778,,0
travel permit 80330,0,1,75.37155092592593,,0
travel permit 80335,0,1,0.4314699074074074,,0
travel permit 80343,0,1,6.405671296296297,,0
travel permit 80351,0,1,58.22731481481482,,0
travel permit 80359,0,1,72.18033564814814,,0
travel permit 80363,0,1,52.48576388888889,,0
travel permit 80367,1,1,11.361006944444444,,0
travel permit 80378,0,1,48.41984953703704,,0
travel permit 8038,0,0,-27.445138888888888,0.0001273148148148148,1
travel permit 80392,1,1,14.435034722222222,,0
travel permit 80406,0,1,6.450648148148148,,0
travel permit 80416,2,1,102.54059027777778,,0
travel permit 80439,0,1,-21.36394675925926,,0
travel permit 80447,0,1,1.3747337962962962,,0
travel permit 80452,2,1,9.394490740740741,,0
travel permit 80466,0,1,51.617025462962964,,0
travel permit 80477,0,1,3.2974537037037037,,0
travel permit 8048,0,0,4.065601851851852,2.3148148148148147e-05,1
travel permit 80485,0,1,9.493715277777778,,0
travel permit 80494,2,1,-80.67168981481481,,0
travel permit 805,0,1,56.473645833333336,0.00037037037037037035,1
travel permit 80508,1,1,38.593969907407406,,0
travel permit 80519,0,1,109.56650462962963,,0
travel permit 80529,0,1,219.28262731481482,,0
travel permit 80539,2,1,44.527881944444445,,0
travel permit 80573,0,1,25.487731481481482,,0
travel permit 8058,0,0,-37.83204861111111,9.259259259259259e-05,1
travel permit 80581,0,1,128.39570601851852,,0
travel permit 80592,1,1,43.36887731481482,,0
travel permit 80604,0,1,87.44028935185185,,0
travel permit 80624,2,1,9.358680555555555,,0
travel permit 80637,0,1,3.157465277777778,,0
travel permit 8064,0,1,43.62428240740741,5.787037037037037e-05,1
travel permit 80648,0,1,11.348368055555556,,0
travel permit 80656,0,1,81.32282407407408,,0
travel permit 80666,0,1,122.66681712962964,,0
travel permit 80686,0,1,8.3171875,,0
travel permit 80698,0,1,75.51561342592592,,0
travel permit 80707,0,1,10.276701388888888,,0
travel permit 80716,0,1,34.03793981481481,,0
travel permit 80724,0,1,4.463935185185186,,0
travel permit 80734,0,1,133.6699537037037,,0
travel permit 80755,0,1,1.3076388888888888,,0
travel permit 80760,0,1,41.245810185185185,,0
travel permit 8077,2,1,12.499143518518519,3.472222222222222e-05,1
travel permit 80771,0,1,-0.47900462962962964,,0
travel permit 80780,1,1,39.54960648148148,,0
travel permit 80798,0,1,3.5174652777777777,,0
travel permit 80808,0,1,54.32630787037037,,0
travel permit 80813,0,1,52.41065972222222,,0
travel permit 80821,0,1,-7.416226851851852,,0
travel permit 80825,0,1,3.3959953703703705,,0
travel permit 80833,0,1,45.594664351851854,,0
travel permit 80843,0,1,-8.463194444444444,,0
travel permit 80853,0,1,16.479247685185186,,0
travel permit 80857,0,1,-0.31469907407407405,,0
travel permit 80865,0,1,31.405185185185186,,0
travel permit 80877,0,1,90.61553240740741,,0
travel permit 80887,2,1,2.325,,0
travel permit 80891,0,1,8.319537037037037,,0
travel permit 80896,0,1,1.2566666666666666,,0
travel permit 80905,0,1,28.507002314814816,,0
travel permit 8091,0,0,18.576435185185186,0.0001388888888888889,1
travel permit 80913,0,1,1.4169444444444443,,0
travel permit 80923,2,1,27.303483796296295,,0
travel permit 80936,0,1,15.612916666666667,,0
travel permit 80944,2,1,11.481377314814814,,0
travel permit 80955,0,1,26.254386574074076,,0
travel permit 80965,0,1,17.54116898148148,,0
travel permit 8097,2,0,-0.8684490740740741,0.00015046296296296297,1
travel permit 80973,0,1,32.558310185185185,,0
travel permit 80983,1,1,31.441412037037036,,0
travel permit 80988,0,1,13.416956018518519,,0
travel permit 80996,0,1,32.569398148148146,,0
travel permit 81008,0,1,9.536979166666667,,0
travel permit 81018,0,1,1.152939814814815,,0
travel permit 81028,0,1,20.042372685185185,,0
travel permit 81036,0,1,7.541620370370371,,0
travel permit 81044,0,1,2.446712962962963,,0
travel permit 81053,0,1,11.493703703703703,,0
travel permit 81063,2,1,24.430833333333332,,0
travel permit 81076,0,1,20.390949074074076,,0
travel permit 81081,0,1,10.39162037037037,,0
travel permit 81086,0,1,2.288854166666667,,0
travel permit 81094,0,1,29.530729166666667,,0
travel permit 81102,0,1,17.361122685185187,,0
travel permit 81110,0,1,-39.66859953703704,,0
travel permit 81120,0,1,31.568472222222223,,0
travel permit 8113,0,0,34.70851851851852,5.787037037037037e-05,1
travel permit 81130,4,1,38.38326388888889,,0
travel permit 81146,0,1,1.4492592592592592,,0
travel permit 81154,0,1,0.36399305555555556,,0
travel permit 81158,0,1,28.376041666666666,,0
travel permit 81168,0,1,58.520520833333336,,0
travel permit 81180,0,1,-0.4821064814814815,,0
travel permit 81188,0,1,105.30872685185186,,0
